,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
386,Fallin',0.567,0.267,4.0,-6.502,1.0,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,audio_features,1ZMiCix7XSAbfAJlEZWMCp,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,240133.0,4.0
387,Fell In Love With A Girl,0.356,0.982,4.0,-1.574,0.0,0.112,0.713,0.00145,0.941,0.299,95.754,audio_features,21Qsj3cMVCx2xF2EVVNbEu,spotify:track:21Qsj3cMVCx2xF2EVVNbEu,https://api.spotify.com/v1/tracks/21Qsj3cMVCx2xF2EVVNbEu,https://api.spotify.com/v1/audio-analysis/21Qsj3cMVCx2xF2EVVNbEu,110093.0,4.0
388,Galvanize,0.745,0.714,7.0,-3.681,1.0,0.0751,0.0141,0.0222,0.363,0.365,104.003,audio_features,4bz7uB4edifWKJXSDxwHcs,spotify:track:4bz7uB4edifWKJXSDxwHcs,https://api.spotify.com/v1/tracks/4bz7uB4edifWKJXSDxwHcs,https://api.spotify.com/v1/audio-analysis/4bz7uB4edifWKJXSDxwHcs,393813.0,4.0
389,Get Ur Freak On,0.797,0.75,0.0,-9.369,1.0,0.247,0.533,0.108,0.095,0.74,177.87,audio_features,6zsk6uF3MxfIeHPlubKBvR,spotify:track:6zsk6uF3MxfIeHPlubKBvR,https://api.spotify.com/v1/tracks/6zsk6uF3MxfIeHPlubKBvR,https://api.spotify.com/v1/audio-analysis/6zsk6uF3MxfIeHPlubKBvR,211120.0,4.0
390,Heartbeats,0.589,0.177,3.0,-14.891,1.0,0.0325,0.977,0.714,0.0958,0.311,88.409,audio_features,5YqpHuXpFjDVZ7tY1ClFll,spotify:track:5YqpHuXpFjDVZ7tY1ClFll,https://api.spotify.com/v1/tracks/5YqpHuXpFjDVZ7tY1ClFll,https://api.spotify.com/v1/audio-analysis/5YqpHuXpFjDVZ7tY1ClFll,161680.0,4.0
391,I Bet You Look Good On The Dancefloor,0.535,0.948,6.0,-4.19,0.0,0.0356,0.00225,0.0,0.376,0.778,103.183,audio_features,29EkMZmUNz1WsuzaMtVo1i,spotify:track:29EkMZmUNz1WsuzaMtVo1i,https://api.spotify.com/v1/tracks/29EkMZmUNz1WsuzaMtVo1i,https://api.spotify.com/v1/audio-analysis/29EkMZmUNz1WsuzaMtVo1i,173680.0,4.0
392,I Will Survive,0.777,0.725,0.0,-8.681,1.0,0.05,0.0131,0.00805,0.246,0.529,116.669,audio_features,7cv28LXcjAC3GsXbUvXKbX,spotify:track:7cv28LXcjAC3GsXbUvXKbX,https://api.spotify.com/v1/tracks/7cv28LXcjAC3GsXbUvXKbX,https://api.spotify.com/v1/audio-analysis/7cv28LXcjAC3GsXbUvXKbX,198066.0,4.0
393,I'm A Believer,0.754,0.66,5.0,-5.26,1.0,0.106,0.0762,3.46e-05,0.202,0.857,158.03,audio_features,2A9AzNxctOYmDTrDRjQCep,spotify:track:2A9AzNxctOYmDTrDRjQCep,https://api.spotify.com/v1/tracks/2A9AzNxctOYmDTrDRjQCep,https://api.spotify.com/v1/audio-analysis/2A9AzNxctOYmDTrDRjQCep,160903.0,4.0
394,In Bloom,0.436,0.876,10.0,-4.902,0.0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,audio_features,30HCB1FoE77IfGRyNv4eFq,spotify:track:30HCB1FoE77IfGRyNv4eFq,https://api.spotify.com/v1/tracks/30HCB1FoE77IfGRyNv4eFq,https://api.spotify.com/v1/audio-analysis/30HCB1FoE77IfGRyNv4eFq,255080.0,4.0
395,In Da Club,0.902,0.72,6.0,-2.776,0.0,0.347,0.26,0.0,0.0749,0.805,90.059,audio_features,4RY96Asd9IefaL3X4LOLZ8,spotify:track:4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8,https://api.spotify.com/v1/audio-analysis/4RY96Asd9IefaL3X4LOLZ8,193467.0,4.0
396,In For The Kill,0.739,0.639,2.0,-6.959,1.0,0.358,0.000918,2.74e-05,0.352,0.323,91.121,audio_features,3glqlA5qY3bbo8UaUDGPnw,spotify:track:3glqlA5qY3bbo8UaUDGPnw,https://api.spotify.com/v1/tracks/3glqlA5qY3bbo8UaUDGPnw,https://api.spotify.com/v1/audio-analysis/3glqlA5qY3bbo8UaUDGPnw,338187.0,4.0
397,Intergalactic - 2009 Digital Remaster,0.734,0.864,2.0,-6.119,1.0,0.303,0.022,9.85e-06,0.246,0.47,105.932,audio_features,5fpizYGbi5IQoEraj6FP0R,spotify:track:5fpizYGbi5IQoEraj6FP0R,https://api.spotify.com/v1/tracks/5fpizYGbi5IQoEraj6FP0R,https://api.spotify.com/v1/audio-analysis/5fpizYGbi5IQoEraj6FP0R,231493.0,4.0
398,Ironic,0.408,0.582,11.0,-8.305,1.0,0.0508,0.218,0.0,0.159,0.365,114.926,audio_features,1d6KS9GH06JAd19uiBy9IE,spotify:track:1d6KS9GH06JAd19uiBy9IE,https://api.spotify.com/v1/tracks/1d6KS9GH06JAd19uiBy9IE,https://api.spotify.com/v1/audio-analysis/1d6KS9GH06JAd19uiBy9IE,230000.0,5.0
399,Judas,0.661,0.937,10.0,-3.83,0.0,0.0744,0.000967,1.59e-05,0.355,0.535,131.001,audio_features,0QkWikH5Z3U0f79T9iuF6c,spotify:track:0QkWikH5Z3U0f79T9iuF6c,https://api.spotify.com/v1/tracks/0QkWikH5Z3U0f79T9iuF6c,https://api.spotify.com/v1/audio-analysis/0QkWikH5Z3U0f79T9iuF6c,249067.0,4.0
400,Lovely Day,0.692,0.651,9.0,-8.267,1.0,0.0324,0.292,0.00241,0.105,0.706,97.923,audio_features,0bRXwKfigvpKZUurwqAlEh,spotify:track:0bRXwKfigvpKZUurwqAlEh,https://api.spotify.com/v1/tracks/0bRXwKfigvpKZUurwqAlEh,https://api.spotify.com/v1/audio-analysis/0bRXwKfigvpKZUurwqAlEh,254560.0,4.0
401,Mama,0.554,0.433,5.0,-12.628,1.0,0.0341,0.0116,0.0449,0.0667,0.237,117.996,audio_features,31tf1qEai5o5f4r66Kd0pU,spotify:track:31tf1qEai5o5f4r66Kd0pU,https://api.spotify.com/v1/tracks/31tf1qEai5o5f4r66Kd0pU,https://api.spotify.com/v1/audio-analysis/31tf1qEai5o5f4r66Kd0pU,379227.0,3.0
402,Mockingbird,0.637,0.678,0.0,-3.798,1.0,0.266,0.209,0.0,0.156,0.254,84.039,audio_features,561jH07mF1jHuk7KlaeF0s,spotify:track:561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/tracks/561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/audio-analysis/561jH07mF1jHuk7KlaeF0s,250760.0,4.0
403,Music,0.645,0.598,1.0,-13.18,0.0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,audio_features,7Ar4G7Ci11gpt6sfH9Cgz5,spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,https://api.spotify.com/v1/tracks/7Ar4G7Ci11gpt6sfH9Cgz5,https://api.spotify.com/v1/audio-analysis/7Ar4G7Ci11gpt6sfH9Cgz5,227267.0,4.0
404,My Hero,0.398,0.927,9.0,-4.212,1.0,0.0567,6.2e-05,0.000177,0.0575,0.311,77.106,audio_features,4dVbhS6OiYvFikshyaQaCN,spotify:track:4dVbhS6OiYvFikshyaQaCN,https://api.spotify.com/v1/tracks/4dVbhS6OiYvFikshyaQaCN,https://api.spotify.com/v1/audio-analysis/4dVbhS6OiYvFikshyaQaCN,260027.0,4.0
405,My Name Is,0.869,0.68,1.0,-6.233,1.0,0.318,0.0416,1.12e-06,0.0914,0.815,85.519,audio_features,75IN3CtuZwTHTnZvYM4qnJ,spotify:track:75IN3CtuZwTHTnZvYM4qnJ,https://api.spotify.com/v1/tracks/75IN3CtuZwTHTnZvYM4qnJ,https://api.spotify.com/v1/audio-analysis/75IN3CtuZwTHTnZvYM4qnJ,268400.0,4.0
406,Not Afraid,0.855,0.954,0.0,-1.19,0.0,0.264,0.529,0.0,0.205,0.668,114.635,audio_features,7Ie9W94M7OjPoZVV216Xus,spotify:track:7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/tracks/7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/audio-analysis/7Ie9W94M7OjPoZVV216Xus,248133.0,5.0
407,November Rain,0.294,0.641,11.0,-9.316,1.0,0.0291,0.0163,0.22,0.112,0.226,79.759,audio_features,3YRCqOhFifThpSRFJ1VWFM,spotify:track:3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/tracks/3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/audio-analysis/3YRCqOhFifThpSRFJ1VWFM,536067.0,4.0
408,Paparazzi,0.761,0.734,5.0,-2.871,0.0,0.0428,0.129,0.0,0.086,0.375,114.907,audio_features,6O57xAuFsKcDl8jTx0A8Ly,spotify:track:6O57xAuFsKcDl8jTx0A8Ly,https://api.spotify.com/v1/tracks/6O57xAuFsKcDl8jTx0A8Ly,https://api.spotify.com/v1/audio-analysis/6O57xAuFsKcDl8jTx0A8Ly,208173.0,4.0
409,Personal Jesus,0.637,0.682,11.0,-11.625,1.0,0.0366,0.0112,0.0234,0.0473,0.714,129.983,audio_features,1xShPgQbOUa98avWJQFDBY,spotify:track:1xShPgQbOUa98avWJQFDBY,https://api.spotify.com/v1/tracks/1xShPgQbOUa98avWJQFDBY,https://api.spotify.com/v1/audio-analysis/1xShPgQbOUa98avWJQFDBY,224907.0,4.0
410,Pieces,0.49,0.261,6.0,-11.495,1.0,0.042,0.864,0.0,0.106,0.47,123.85,audio_features,73rxH6rYJQZtwfjKNb4mwZ,spotify:track:73rxH6rYJQZtwfjKNb4mwZ,https://api.spotify.com/v1/tracks/73rxH6rYJQZtwfjKNb4mwZ,https://api.spotify.com/v1/audio-analysis/73rxH6rYJQZtwfjKNb4mwZ,196307.0,4.0
411,Price Tag,0.638,0.831,5.0,-3.944,1.0,0.182,0.0281,3.06e-06,0.277,0.685,175.038,audio_features,5mvKuE9Lf9ARVXVXA32kK9,spotify:track:5mvKuE9Lf9ARVXVXA32kK9,https://api.spotify.com/v1/tracks/5mvKuE9Lf9ARVXVXA32kK9,https://api.spotify.com/v1/audio-analysis/5mvKuE9Lf9ARVXVXA32kK9,223053.0,4.0
412,Right Now,0.687,0.781,1.0,-4.806,1.0,0.053,0.0361,0.0,0.0755,0.688,97.014,audio_features,00Blm7zeNqgYLPtW6zg8cj,spotify:track:00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/tracks/00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/audio-analysis/00Blm7zeNqgYLPtW6zg8cj,193507.0,4.0
413,S&M,0.769,0.684,1.0,-5.019,1.0,0.0411,0.0105,0.000125,0.0887,0.835,127.972,audio_features,7ySUcLPVX7KudhnmNcgY2D,spotify:track:7ySUcLPVX7KudhnmNcgY2D,https://api.spotify.com/v1/tracks/7ySUcLPVX7KudhnmNcgY2D,https://api.spotify.com/v1/audio-analysis/7ySUcLPVX7KudhnmNcgY2D,243600.0,4.0
414,Soldier,0.347,0.758,8.0,-7.753,1.0,0.0706,0.031,0.000659,0.109,0.484,117.959,audio_features,3xtiXNDbSKxy20I7D6vFUg,spotify:track:3xtiXNDbSKxy20I7D6vFUg,https://api.spotify.com/v1/tracks/3xtiXNDbSKxy20I7D6vFUg,https://api.spotify.com/v1/audio-analysis/3xtiXNDbSKxy20I7D6vFUg,165674.0,4.0
415,Spaceman,0.525,0.904,4.0,-5.488,1.0,0.0532,0.00257,0.000648,0.12,0.803,151.988,audio_features,1A8SxnqRK3qabmuN2qxIpa,spotify:track:1A8SxnqRK3qabmuN2qxIpa,https://api.spotify.com/v1/tracks/1A8SxnqRK3qabmuN2qxIpa,https://api.spotify.com/v1/audio-analysis/1A8SxnqRK3qabmuN2qxIpa,284547.0,4.0
416,Stan,0.78,0.768,6.0,-4.325,0.0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,audio_features,3UmaczJpikHgJFyBTAJVoz,spotify:track:3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz,404107.0,4.0
417,Stay Away,0.667,0.636,8.0,-5.669,1.0,0.082,0.022,0.0,0.0908,0.152,158.058,audio_features,00okrW9OfjmG0PZJSY3fJd,spotify:track:00okrW9OfjmG0PZJSY3fJd,https://api.spotify.com/v1/tracks/00okrW9OfjmG0PZJSY3fJd,https://api.spotify.com/v1/audio-analysis/00okrW9OfjmG0PZJSY3fJd,151891.0,4.0
418,Summer Of '69,0.508,0.834,2.0,-6.205,1.0,0.0386,0.0183,0.0,0.0732,0.774,139.131,audio_features,0GONea6G2XdnHWjNZd6zt3,spotify:track:0GONea6G2XdnHWjNZd6zt3,https://api.spotify.com/v1/tracks/0GONea6G2XdnHWjNZd6zt3,https://api.spotify.com/v1/audio-analysis/0GONea6G2XdnHWjNZd6zt3,216053.0,4.0
419,Superman,0.802,0.755,4.0,-3.138,0.0,0.0564,0.0215,0.0,0.295,0.58,130.027,audio_features,4woTEX1wYOTGDqNXuavlRC,spotify:track:4woTEX1wYOTGDqNXuavlRC,https://api.spotify.com/v1/tracks/4woTEX1wYOTGDqNXuavlRC,https://api.spotify.com/v1/audio-analysis/4woTEX1wYOTGDqNXuavlRC,350320.0,4.0
420,Supermassive Black Hole,0.668,0.921,7.0,-3.727,1.0,0.0439,0.0492,0.00517,0.0877,0.782,120.0,audio_features,3lPr8ghNDBLc2uZovNyLs9,spotify:track:3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/tracks/3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/audio-analysis/3lPr8ghNDBLc2uZovNyLs9,212440.0,4.0
421,The Distance,0.463,0.749,11.0,-8.118,0.0,0.0894,0.00795,0.00221,0.0558,0.888,183.054,audio_features,0xMEF2WiqKWTIG7Krjungw,spotify:track:0xMEF2WiqKWTIG7Krjungw,https://api.spotify.com/v1/tracks/0xMEF2WiqKWTIG7Krjungw,https://api.spotify.com/v1/audio-analysis/0xMEF2WiqKWTIG7Krjungw,179653.0,4.0
422,The Fear,0.645,0.795,7.0,-12.095,1.0,0.0527,0.347,0.00389,0.104,0.535,112.067,audio_features,4RvWPyQ5RL0ao9LPZeSouE,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/tracks/4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/audio-analysis/4RvWPyQ5RL0ao9LPZeSouE,251489.0,4.0
423,The Middle,0.41,0.611,4.0,-8.271,0.0,0.0467,0.0228,0.0,0.116,0.0899,185.727,audio_features,58HvfVOeJY7lUuCqF0m3ly,spotify:track:58HvfVOeJY7lUuCqF0m3ly,https://api.spotify.com/v1/tracks/58HvfVOeJY7lUuCqF0m3ly,https://api.spotify.com/v1/audio-analysis/58HvfVOeJY7lUuCqF0m3ly,184448.0,3.0
424,Torn,0.575,0.886,5.0,-5.182,1.0,0.034,0.0647,0.000187,0.709,0.609,96.31,audio_features,1Jaah2tmN9Hv81A87KZ1MU,spotify:track:1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/tracks/1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/audio-analysis/1Jaah2tmN9Hv81A87KZ1MU,244667.0,4.0
425,Tubthumping,0.263,0.871,2.0,-7.496,1.0,0.131,0.106,0.0,0.363,0.622,206.68,audio_features,5YScXJKtefsgdskIy60N7A,spotify:track:5YScXJKtefsgdskIy60N7A,https://api.spotify.com/v1/tracks/5YScXJKtefsgdskIy60N7A,https://api.spotify.com/v1/audio-analysis/5YScXJKtefsgdskIy60N7A,278960.0,4.0
426,U Can't Touch This,0.867,0.517,11.0,-13.222,0.0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,audio_features,1B75hgRqe7A4fwee3g3Wmu,spotify:track:1B75hgRqe7A4fwee3g3Wmu,https://api.spotify.com/v1/tracks/1B75hgRqe7A4fwee3g3Wmu,https://api.spotify.com/v1/audio-analysis/1B75hgRqe7A4fwee3g3Wmu,257360.0,4.0
427,Umbrella,0.583,0.829,1.0,-4.603,1.0,0.134,0.00864,0.0,0.0426,0.575,174.028,audio_features,2yPoXCs7BSIUrucMdK5PzV,spotify:track:2yPoXCs7BSIUrucMdK5PzV,https://api.spotify.com/v1/tracks/2yPoXCs7BSIUrucMdK5PzV,https://api.spotify.com/v1/audio-analysis/2yPoXCs7BSIUrucMdK5PzV,275987.0,4.0
428,Unbelievable,0.636,0.848,1.0,-6.854,1.0,0.0362,0.000339,0.0402,0.141,0.934,104.073,audio_features,5VYTKiOnHw4iTrB9pG3yum,spotify:track:5VYTKiOnHw4iTrB9pG3yum,https://api.spotify.com/v1/tracks/5VYTKiOnHw4iTrB9pG3yum,https://api.spotify.com/v1/audio-analysis/5VYTKiOnHw4iTrB9pG3yum,209813.0,4.0
429,When I'm Gone,0.685,0.886,0.0,-4.179,1.0,0.034,0.028,0.0,0.481,0.615,125.034,audio_features,5902W4uHWzhtOff1UK7the,spotify:track:5902W4uHWzhtOff1UK7the,https://api.spotify.com/v1/tracks/5902W4uHWzhtOff1UK7the,https://api.spotify.com/v1/audio-analysis/5902W4uHWzhtOff1UK7the,161267.0,4.0
430,White Winter Hymnal,0.628,0.5,6.0,-9.66,0.0,0.0268,0.44,0.0,0.244,0.68,124.932,audio_features,0GegHVxeozw3rdjte45Bfx,spotify:track:0GegHVxeozw3rdjte45Bfx,https://api.spotify.com/v1/tracks/0GegHVxeozw3rdjte45Bfx,https://api.spotify.com/v1/audio-analysis/0GegHVxeozw3rdjte45Bfx,147027.0,4.0
431,Without Me,0.908,0.669,7.0,-2.827,1.0,0.0738,0.00286,0.0,0.237,0.662,112.238,audio_features,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320.0,4.0
432,Woman,0.824,0.764,5.0,-4.175,0.0,0.0854,0.0888,0.00294,0.117,0.881,107.998,audio_features,6Uj1ctrBOjOas8xZXGqKk4,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/tracks/6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/audio-analysis/6Uj1ctrBOjOas8xZXGqKk4,172627.0,4.0
433,"Baby, It's Cold Outside",0.439,0.196,0.0,-16.093,1.0,0.0601,0.88,0.0,0.0513,0.525,129.581,audio_features,51yItMpgzdXWKYzyA8BKVp,spotify:track:51yItMpgzdXWKYzyA8BKVp,https://api.spotify.com/v1/tracks/51yItMpgzdXWKYzyA8BKVp,https://api.spotify.com/v1/audio-analysis/51yItMpgzdXWKYzyA8BKVp,143733.0,4.0
434,Jingle Bells,0.706,0.383,8.0,-11.439,1.0,0.0346,0.764,0.0,0.0608,0.853,86.991,audio_features,3vitIJNvSskBqFaY78RlgF,spotify:track:3vitIJNvSskBqFaY78RlgF,https://api.spotify.com/v1/tracks/3vitIJNvSskBqFaY78RlgF,https://api.spotify.com/v1/audio-analysis/3vitIJNvSskBqFaY78RlgF,122160.0,4.0
435,Santa Claus Is Coming To Town,0.759,0.451,5.0,-9.136,1.0,0.0471,0.611,0.0,0.263,0.679,112.099,audio_features,4GKS0qWna2QgBg5uD5Bu8E,spotify:track:4GKS0qWna2QgBg5uD5Bu8E,https://api.spotify.com/v1/tracks/4GKS0qWna2QgBg5uD5Bu8E,https://api.spotify.com/v1/audio-analysis/4GKS0qWna2QgBg5uD5Bu8E,166667.0,4.0
436,Grace,0.817,0.513,10.0,-6.263,0.0,0.394,0.38,0.0,0.109,0.177,123.029,audio_features,01JMnRUs2YOK6DDpdQASGY,spotify:track:01JMnRUs2YOK6DDpdQASGY,https://api.spotify.com/v1/tracks/01JMnRUs2YOK6DDpdQASGY,https://api.spotify.com/v1/audio-analysis/01JMnRUs2YOK6DDpdQASGY,203438.0,4.0
437,Requiem,0.0905,0.151,2.0,-18.698,0.0,0.0449,0.975,0.963,0.089,0.0383,81.727,audio_features,7GYEJ4yJmGhqxCdM0XKfy2,spotify:track:7GYEJ4yJmGhqxCdM0XKfy2,https://api.spotify.com/v1/tracks/7GYEJ4yJmGhqxCdM0XKfy2,https://api.spotify.com/v1/audio-analysis/7GYEJ4yJmGhqxCdM0XKfy2,206000.0,4.0
438,Stop,0.5,0.748,4.0,-9.072,1.0,0.0363,0.127,0.0,0.447,0.514,118.852,audio_features,4bHsxqR3GMrXTxEPLuK5ue,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue,250987.0,4.0
439,99 Red Balloons,0.285,0.843,4.0,-7.318,1.0,0.129,0.00103,0.00037,0.327,0.282,97.051,audio_features,0rOTMSSa6yscfOrGnzfheM,spotify:track:0rOTMSSa6yscfOrGnzfheM,https://api.spotify.com/v1/tracks/0rOTMSSa6yscfOrGnzfheM,https://api.spotify.com/v1/audio-analysis/0rOTMSSa6yscfOrGnzfheM,229173.0,4.0
440,Bad Moon Rising,0.508,0.774,2.0,-5.973,1.0,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,audio_features,20OFwXhEXf12DzwXmaV7fj,spotify:track:20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/tracks/20OFwXhEXf12DzwXmaV7fj,https://api.spotify.com/v1/audio-analysis/20OFwXhEXf12DzwXmaV7fj,141600.0,4.0
441,Bitter Sweet Symphony - 2004 Digital Remaster,0.356,0.913,9.0,-6.015,1.0,0.0499,0.0339,0.0,0.221,0.537,171.157,audio_features,5q7wXgILxm5qRrOYOAoPHN,spotify:track:5q7wXgILxm5qRrOYOAoPHN,https://api.spotify.com/v1/tracks/5q7wXgILxm5qRrOYOAoPHN,https://api.spotify.com/v1/audio-analysis/5q7wXgILxm5qRrOYOAoPHN,359547.0,4.0
442,Bliss,0.684,0.809,5.0,-5.271,0.0,0.0409,0.0492,1.85e-05,0.129,0.886,126.66,audio_features,2hkGd89f1mtUp19libeWmR,spotify:track:2hkGd89f1mtUp19libeWmR,https://api.spotify.com/v1/tracks/2hkGd89f1mtUp19libeWmR,https://api.spotify.com/v1/audio-analysis/2hkGd89f1mtUp19libeWmR,171425.0,4.0
443,Brand New Day,0.804,0.498,8.0,-7.387,0.0,0.0571,0.339,0.000236,0.18,0.704,105.008,audio_features,5XkyZyKMdFungjDb9cUKc3,spotify:track:5XkyZyKMdFungjDb9cUKc3,https://api.spotify.com/v1/tracks/5XkyZyKMdFungjDb9cUKc3,https://api.spotify.com/v1/audio-analysis/5XkyZyKMdFungjDb9cUKc3,205020.0,4.0
444,Broken Wings,0.286,0.5,1.0,-14.281,0.0,0.0357,0.134,4.57e-05,0.108,0.443,99.162,audio_features,78FHUZRbFDCG6VkRAQdFLm,spotify:track:78FHUZRbFDCG6VkRAQdFLm,https://api.spotify.com/v1/tracks/78FHUZRbFDCG6VkRAQdFLm,https://api.spotify.com/v1/audio-analysis/78FHUZRbFDCG6VkRAQdFLm,343933.0,4.0
445,Champagne Supernova,0.293,0.817,2.0,-3.786,1.0,0.039,0.458,0.0509,0.355,0.138,150.249,audio_features,2A7GGXmTlXuH9LOvBXgOX4,spotify:track:2A7GGXmTlXuH9LOvBXgOX4,https://api.spotify.com/v1/tracks/2A7GGXmTlXuH9LOvBXgOX4,https://api.spotify.com/v1/audio-analysis/2A7GGXmTlXuH9LOvBXgOX4,451320.0,4.0
446,Chicago,0.735,0.449,10.0,-7.507,1.0,0.347,0.629,0.0,0.113,0.0397,122.947,audio_features,4wVOKKEHUJxHCFFNUWDn0B,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,https://api.spotify.com/v1/tracks/4wVOKKEHUJxHCFFNUWDn0B,https://api.spotify.com/v1/audio-analysis/4wVOKKEHUJxHCFFNUWDn0B,220488.0,4.0
447,Dig,0.629,0.696,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,audio_features,1PS1QMdUqOal0ai3Gt7sDQ,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627.0,4.0
448,Do It,0.854,0.806,11.0,-8.262,0.0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,audio_features,20on25jryn53hWghthWWW3,spotify:track:20on25jryn53hWghthWWW3,https://api.spotify.com/v1/tracks/20on25jryn53hWghthWWW3,https://api.spotify.com/v1/audio-analysis/20on25jryn53hWghthWWW3,157890.0,4.0
449,Don't Look Back In Anger,0.733,0.414,0.0,-8.214,1.0,0.139,0.873,0.95,0.11,0.475,80.036,audio_features,50dZpW36BmOlhEYh010ez0,spotify:track:50dZpW36BmOlhEYh010ez0,https://api.spotify.com/v1/tracks/50dZpW36BmOlhEYh010ez0,https://api.spotify.com/v1/audio-analysis/50dZpW36BmOlhEYh010ez0,135000.0,4.0
450,Down Under,0.494,0.842,7.0,-4.784,1.0,0.0843,0.00579,0.0,0.122,0.574,162.011,audio_features,2TfSHkHiFO4gRztVIkggkE,spotify:track:2TfSHkHiFO4gRztVIkggkE,https://api.spotify.com/v1/tracks/2TfSHkHiFO4gRztVIkggkE,https://api.spotify.com/v1/audio-analysis/2TfSHkHiFO4gRztVIkggkE,229093.0,4.0
451,Empire,0.491,0.956,11.0,-1.538,1.0,0.392,0.0295,0.0,0.46,0.811,173.585,audio_features,2igwFfvr1OAGX9SKDCPBwO,spotify:track:2igwFfvr1OAGX9SKDCPBwO,https://api.spotify.com/v1/tracks/2igwFfvr1OAGX9SKDCPBwO,https://api.spotify.com/v1/audio-analysis/2igwFfvr1OAGX9SKDCPBwO,276920.0,4.0
452,Everlasting Light,0.641,0.582,4.0,-6.554,1.0,0.0483,0.127,0.00632,0.354,0.725,181.039,audio_features,6dU5RxthbuaN31bRbEDlNw,spotify:track:6dU5RxthbuaN31bRbEDlNw,https://api.spotify.com/v1/tracks/6dU5RxthbuaN31bRbEDlNw,https://api.spotify.com/v1/audio-analysis/6dU5RxthbuaN31bRbEDlNw,203773.0,4.0
453,Falling Down,0.669,0.574,4.0,-6.442,0.0,0.0286,0.0175,0.00294,0.146,0.273,120.013,audio_features,4jvjzW7Hm0yK4LvvE0Paz9,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/tracks/4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/audio-analysis/4jvjzW7Hm0yK4LvvE0Paz9,196400.0,4.0
454,Give It Up,0.855,0.847,2.0,-9.019,1.0,0.042,0.234,0.00062,0.345,0.89,122.644,audio_features,7ohR0qPH6f2Vuj2pUNanJG,spotify:track:7ohR0qPH6f2Vuj2pUNanJG,https://api.spotify.com/v1/tracks/7ohR0qPH6f2Vuj2pUNanJG,https://api.spotify.com/v1/audio-analysis/7ohR0qPH6f2Vuj2pUNanJG,255133.0,4.0
